"BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","Cluster"
1532.106106,1,1478.98,934.6,544.38,0,0.916667,0.25,0.833333,0,0,27,3000,1016.511227,377.143061,0,2
1386.949394,1,227.56,177.56,50,960.590608,0.083333,0.083333,0.083333,0.083333,6,2,3000,319.354,388.368299,0,3
497.510544,1,569.94,141.4,428.54,1297.077512,0.75,0.166667,0.583333,0.166667,5,10,2900,770.283123,226.730509,0,2
1842.11833,1,83.31,0,83.31,0,0.083333,0,0.083333,0,0,3,2000,603.296946,1018.247383,0,3
1210.309338,1,182.28,182.28,0,216.289445,0.25,0.25,0,0.166667,2,8,1300,512.657226,511.999815,0,3
477.45278,1,71.48,71.48,0,0,0.083333,0.083333,0,0,0,1,700,322.357201,217.0654,0,1
1308.126179,1,102.75,0,102.75,0,0.833333,0,0.75,0,0,10,3000,865.740388,288.129171,0,2
1082.653038,1,343.22,343.22,0,0,0.25,0.25,0,0,0,4,1200,510.918269,282.782763,0,1
559.730777,1,0,0,0,299.524277,0,0,0,0.083333,1,0,800,455.384879,198.175355,0,1
150.351174,1,1039.92,0,1039.92,0,1,0,1,0,0,12,1000,984.158369,168.596244,0.2,2
1347.505936,1,0,0,0,547.390756,0,0,0,0.25,4,0,1500,263.430572,722.782997,0,3
915.932014,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1000,224.596651,330.860527,0,1
1425.606151,1,103,103,0,0,0.166667,0.166667,0,0,0,2,1500,590.37153,516.506067,0,1
114.806604,1,675,0,675,0,0.666667,0,0.666667,0,0,12,1000,671.28341,211.872834,0.083333,2
1139.648949,1,0,0,0,73.875442,0,0,0,0.166667,2,0,1200,298.183864,443.597884,0,1
155.676255,0.818182,990.33,990.33,0,0,0.333333,0.333333,0,0,0,8,4000,1006.564682,67.567132,0.181818,2
900.292445,0.909091,0,0,0,1103.829113,0,0,0,0.166667,6,0,1400,190.33293,216.278844,0,3
1722.475015,1,115.91,45.65,70.26,146.607859,0.5,0.083333,0.5,0.25,4,7,1900,442.944623,813.974537,0,3
1708.506241,1,0,0,0,236.443443,0,0,0,0.083333,1,0,2000,702.214941,417.488671,0,1
499.751638,1,468.6,0,468.6,0,0.833333,0,0.75,0,0,10,1200,1092.978851,178.853712,0.083333,2
77.653879,1,473.62,340.48,133.14,1260.284262,0.5,0.25,0.166667,0.083333,1,6,1800,1572.10707,121.46035,0.083333,2
103.622401,0.909091,351.5,0,351.5,0,0.5,0,0.416667,0,0,9,3000,350.616751,169.07969,0.111111,2
770.636646,0.818182,0,0,0,1615.027379,0,0,0,0.25,4,0,1500,809.365677,257.156519,0,3
190.056883,1,501.88,25,476.88,0,1,0.083333,1,0,0,13,2000,493.981832,189.50275,0,2
128.982891,1,237,0,237,0,1,0,0.916667,0,0,12,5000,192.681715,165.041701,0,2
694.409019,1,80,0,80,0,0.166667,0,0.166667,0,0,4,5000,767.024618,228.893626,0,1
1343.938904,1,0,0,0,38.529264,0,0,0,0.083333,1,0,1500,284.321607,421.910126,0,1
1098.52228,1,285.24,0,285.24,0,0.5,0,0.5,0,0,9,1200,554.294411,724.979174,0,2
1259.179009,1,99.77,54.13,45.64,0,0.166667,0.166667,0.083333,0,0,4,1500,643.17199,281.091585,0,1
1337.107101,1,466.67,0,466.67,0,0.5,0,0.416667,0,0,15,1500,555.683726,577.688088,0,2
14.04272,0.727273,47.79,47.79,0,0,0.25,0.083333,0,0,0,1,1200,62.177249,187.682034,0,1
988.405365,1,637.97,45.65,592.32,38.322217,1,0.083333,1,0.083333,1,25,1000,864.471651,903.567225,0,2
1154.241515,1,102,102,0,98.317922,0.166667,0.166667,0,0.166667,2,2,1200,312.440002,754.478004,0,3
56.726412,1,268.68,0,268.68,0,1,0,1,0,0,12,3500,261.671184,198.263057,0.083333,2
1592.221829,1,616.95,452.88,164.07,109.299409,0.833333,0.333333,0.666667,0.166667,4,15,2000,522.169095,388.683266,0,2
1296.646998,1,0,0,0,148.520664,0,0,0,0.083333,1,0,1500,424.063067,343.652322,0,1
68.448626,0.909091,51.7,0,51.7,0,0.25,0,0.25,0,0,3,2500,145.632497,164.432591,0,1
1362.522626,1,62.25,0,62.25,56.644654,0.083333,0,0.083333,0.166667,2,1,1500,349.397408,341.393229,0,1
1676.457032,1,0,0,0,271.277923,0,0,0,0.25,5,0,1800,788.245672,1088.975559,0,3
347.251558,1,210.8,0,210.8,0,0.833333,0,0.833333,0,0,10,2500,193.95584,183.60963,0,2
776.585568,1,773.36,119.8,653.56,0,0.333333,0.083333,0.25,0,0,7,3000,1169.758034,233.843501,0,2
1026.220651,1,0,0,0,452.176025,0,0,0,0.083333,1,0,1500,263.839295,309.854995,0,1
3270.441222,1,848,848,0,0,0.166667,0.166667,0,0,0,3,4500,1143.616386,1134.793009,0,3
832.774626,1,416.76,0,416.76,0,0.583333,0,0.583333,0,0,10,1000,169.674083,296.943958,0,2
942.555708,1,150,0,150,1066.604854,0.333333,0,0.25,0.083333,4,6,1200,1445.633559,492.370581,0,3
2292.167319,1,468.36,249,219.36,472.378556,0.666667,0.083333,0.666667,0.083333,1,9,6000,1042.879923,559.156166,0,2
990.45604,1,0,0,0,18.724916,0,0,0,0.083333,1,0,1000,217.320342,440.378775,0,1
574.416538,0.909091,376.2,0,376.2,0,1,0,1,0,0,24,1500,1100.109444,228.565068,0,2
234.36305,0.727273,668.27,0,668.27,0,0.583333,0,0.5,0,0,8,4000,143.21216,191.898595,0,2
379.74055,1,1348.41,546.21,802.2,0,0.666667,0.416667,0.5,0,0,25,1300,430.736402,163.305423,0,2
1060.345397,1,0,0,0,119.746155,0,0,0,0.25,5,0,1200,263.793622,422.134701,0,3
239.946118,1,0,0,0,719.007929,0,0,0,0.166667,2,0,6000,1015.947851,133.595868,0.083333,1
209.506832,1,0,0,0,672.244034,0,0,0,0.25,3,0,700,212.752075,154.743946,0,1
673.982097,1,110,0,110,0,0.166667,0,0.166667,0,0,2,1000,789.587001,175.328419,0,1
22.366132,0.636364,502.54,502.54,0,0,0.416667,0.416667,0,0,0,8,450,907.540077,58.37452,0,2
37.683028,1,356.27,1.4,354.87,0,0.25,0.166667,0.166667,0,0,6,6500,96.582811,81.329167,0,1
26.800912,1,163.2,0,163.2,0,0.75,0,0.75,0,0,9,3000,144.275838,130.672307,0,2
561.157673,1,0,0,0,244.504364,0,0,0,0.166667,4,0,1500,456.999782,266.673655,0,1
488.623392,1,0,0,0,328.292364,0,0,0,0.166667,3,0,700,175.301978,270.104028,0,1
621.901025,1,573.36,455,118.36,0,0.25,0.083333,0.166667,0,0,4,1100,875.900693,229.727141,0,1
293.979281,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1800,486.063311,252.868183,0,1
2534.994214,1,569.2,315.87,253.33,2056.894621,0.5,0.333333,0.25,0.333333,7,12,5000,836.699278,840.546381,0,3
649.566721,1,245.77,245.77,0,1511.89442,0.083333,0.083333,0,0.416667,6,1,3000,432.966217,259.680955,0,3
187.516986,1,0,0,0,823.171535,0,0,0,0.25,5,0,4500,899.369544,96.727625,0.166667,1
528.023703,1,770.05,109.4,660.65,286.123717,0.916667,0.083333,0.833333,0.083333,5,23,1500,748.204441,170.319835,0,2
2620.873322,1,450,0,450,1525.378257,0.5,0,0.416667,0.166667,7,6,3000,981.480493,998.904434,0,3
916.627912,1,155.96,0,155.96,0,0.333333,0,0.333333,0,0,8,1200,717.21209,389.19459,0,1
3300.735817,1,0,0,0,2115.782999,0,0,0,0.333333,5,0,4000,674.711298,694.247587,0,3
1893.423054,1,650.04,0,650.04,390.362711,1,0,1,0.083333,1,24,2000,775.769041,751.958904,0,2
766.810346,1,0,0,0,1095.216749,0,0,0,0.083333,1,0,4000,605.021251,179.817772,0,1
1004.262002,1,150,0,150,0,0.333333,0,0.333333,0,0,6,1000,390.113261,851.977449,0,1
186.25802,1,0,0,0,463.742544,0,0,0,0.333333,5,0,4000,763.120271,191.867335,0,3
49.269195,1,213.75,0,213.75,0,0.75,0,0.666667,0,0,9,2500,196.765989,206.997029,0,2
2656.634533,1,450.45,323.8,126.65,886.135972,0.583333,0.166667,0.333333,0.25,7,9,3000,929.632134,739.751542,0,3
1274.544399,1,0,0,0,1269.320949,0,0,0,0.333333,5,0,2500,467.950231,480.456473,0,3
1779.796624,1,50.37,0,50.37,0,0.25,0,0.25,0,0,3,2000,578.775786,391.941294,0,1
119.237712,1,342.74,0,342.74,0,1,0,1,0,0,20,2000,327.166041,165.207233,0,2
275.8837,1,424.44,0,424.44,0,1,0,1,0,0,12,2500,159.715319,169.767772,0,2
1522.680962,1,0,0,0,272.151183,0,0,0,0.083333,3,0,6500,592.120457,374.842938,0,3
1118.057185,1,0,0,0,73.140635,0,0,0,0.083333,1,0,1200,335.79384,439.082668,0,1
1369.512062,1,589.94,0,589.94,0,1,0,1,0,0,23,5000,482.481306,488.548589,0,2
2508.071641,1,217.5,217.5,0,2468.218219,0.083333,0.083333,0,0.166667,5,2,3000,536.833697,754.144955,0,3
189.463475,1,0,0,0,662.790719,0,0,0,0.166667,3,0,500,1082.344709,132.396963,0.166667,1
1752.637427,1,0,0,0,1770.461427,0,0,0,0.083333,1,0,3000,859.631936,396.466646,0,3
1978.729646,1,0,0,0,111.235788,0,0,0,0.166667,2,0,6500,407.327265,531.931444,0,3
1512.574159,1,622.03,0,622.03,1344.577203,1,0,1,0.416667,6,17,1800,1064.435406,677.9132,0,2
2099.38356,1,556.52,537,19.52,1008.781338,0.166667,0.083333,0.083333,0.166667,4,2,3000,1100.700834,757.724201,0,3
780.382656,0.636364,0,0,0,1372.812459,0,0,0,0.083333,3,0,1500,201.628458,429.816935,0,1
1717.662673,1,209.62,0,209.62,1425.661833,0.666667,0,0.583333,0.166667,6,8,3000,559.604995,973.486914,0,3
274.604824,1,341.37,0,341.37,0,0.583333,0,0.5,0,0,7,2500,101.053841,171.581036,0,2
276.213858,0.727273,449.86,0,449.86,0,1,0,1,0,0,19,1000,1605.512753,199.950493,0.181818,2
1106.815562,1,0,0,0,176.181983,0,0,0,0.166667,3,0,1200,310.991074,269.927525,0,1
969.139152,1,269.34,78,191.34,78.31266,0.666667,0.083333,0.583333,0.083333,1,11,2000,641.186755,383.080045,0,2
126.467835,0.909091,319.34,0,319.34,0,0.333333,0,0.333333,0,0,6,2700,512.790367,163.353616,0,1
1155.787246,1,142,12,130,178.259834,0.416667,0.083333,0.333333,0.083333,1,5,1200,429.827489,522.914621,0,1
679.508597,1,380.1,0,380.1,0,0.416667,0,0.416667,0,0,5,2500,443.106331,249.318198,0,1
1.59198,1,166.63,0,166.63,0,0.083333,0,0.083333,0,0,1,6000,331.28441,20.192605,0.083333,1
904.395249,1,158,90,68,0,0.333333,0.083333,0.333333,0,0,5,900,358.518609,436.602196,0,1
2666.147576,1,0,0,0,2704.302935,0,0,0,0.166667,2,0,3000,592.958317,807.751154,0,3
974.52764,1,952.02,445.08,506.94,0,0.583333,0.25,0.583333,0,0,26,4000,1452.017727,299.165904,0,2
54.567517,1,0,0,0,207.390596,0,0,0,0.166667,4,0,3000,276.975673,161.150923,0.25,1
990.780585,1,844.45,844.45,0,0,0.416667,0.416667,0,0,0,6,3000,530.463101,227.905412,0,2
1380.30715,1,664.83,0,664.83,1106.333559,0.666667,0,0.583333,0.166667,4,11,2500,401.138062,330.915844,0,2
1664.334555,1,862.95,862.95,0,0,0.333333,0.333333,0,0,0,5,1900,987.668179,892.915026,0,2
1470.825974,1,220.7,0,220.7,400.571728,0.833333,0,0.75,0.25,7,12,3000,782.80657,393.153575,0,3
581.583282,1,124.65,124.65,0,0,0.166667,0.166667,0,0,0,2,600,312.63967,515.450846,0,1
241.384531,0.909091,335,99,236,0,0.416667,0.166667,0.333333,0,0,10,1000,661.587172,144.480066,0,2
33.146065,1,218.76,0,218.76,0,1,0,1,0,0,12,5000,199.280071,155.771045,0.25,2
28.939455,1,88.89,88.89,0,0,0.166667,0.166667,0,0,0,2,1500,167.408848,150.086166,0,1
613.259699,1,0,0,0,57.112427,0,0,0,0.083333,2,0,700,241.173093,255.32232,0,1
1432.654644,1,604.52,178.16,426.36,0,1,0.25,1,0,0,17,1400,611.086937,901.913989,0,2
172.70596,1,55,0,55,0,0.333333,0,0.333333,0,0,4,1500,190.74504,309.538715,0,1
21.966399,0.818182,109.16,35,74.16,0,0.666667,0.083333,0.666667,0,0,9,4000,125.832337,122.69702,0.181818,1
11.250371,0.636364,141.12,0,141.12,0,0.583333,0,0.5,0,0,7,5000,94.386204,89.013323,0.166667,1
1277.423486,1,533.73,213.98,319.75,606.668879,0.666667,0.416667,0.333333,0.333333,5,21,1500,1403.721157,324.351985,0,2
1232.345324,1,0,0,0,369.262743,0,0,0,0.083333,2,0,1700,299.568227,252.694662,0,1
27.625906,0.818182,234.48,0,234.48,0,1,0,1,0,0,12,2500,109.281131,93.62464,0,2
21.844186,1,169.56,0,169.56,0,0.75,0,0.666667,0,0,9,2500,181.438267,99.402121,0.125,1
337.616152,1,64.12,0,64.12,0,0.583333,0,0.5,0,0,7,2000,422.115624,187.794283,0,1
518.923941,1,264,264,0,0,0.166667,0.166667,0,0,0,3,5000,235.996925,204.041413,0,1
1098.392083,1,0,0,0,1297.518366,0,0,0,0.25,4,0,1200,1490.988443,330.627174,0.090909,3
804.006538,1,0,0,0,266.561781,0,0,0,0.083333,1,0,2500,226.212069,279.773547,0,1
142.290756,1,540,520,20,0,0.166667,0.083333,0.083333,0,0,2,4000,245.492892,123.48805,0,1
1443.146299,1,235.4,0,235.4,615.789083,0.5,0,0.5,0.25,4,6,1800,831.048408,483.442294,0,3
34.40685,1,133,0,133,0,0.5,0,0.333333,0,0,6,1500,153.124928,152.925044,0,1
2530.378121,1,55.5,0,55.5,0,0.25,0,0.25,0,0,3,3500,1041.914403,585.213037,0,3
950.716155,1,335.62,0,335.62,0,0.5,0,0.5,0,0,6,1000,762.737851,726.519901,0,2
509.685823,1,457.68,0,457.68,0,1,0,1,0,0,24,4000,157.893758,227.507164,0,2
470.353862,1,105,105,0,391.351946,0.166667,0.166667,0,0.166667,3,2,700,239.928287,396.476154,0,1
308.542887,1,680,680,0,0,0.166667,0.166667,0,0,0,2,2500,1261.970352,183.623476,0.083333,2
1767.719314,1,0,0,0,272.520678,0,0,0,0.25,3,0,2000,514.651337,434.347443,0,3
1153.961386,1,295,295,0,0,0.333333,0.333333,0,0,0,4,1200,428.640942,964.205478,0,1
916.487817,1,633.71,316.82,316.89,0,1,0.416667,0.75,0,0,20,4000,255.469805,234.095576,0,2
189.434859,1,500.09,0,500.09,0,0.916667,0,0.916667,0,0,24,3000,521.673011,171.538499,0,2
1457.381936,1,0,0,0,236.725014,0,0,0,0.416667,7,0,1500,536.361045,508.611551,0,3
1139.894588,1,0,0,0,1030.19301,0,0,0,0.083333,1,0,1200,300.826793,451.686224,0,1
1625.249578,1,1814.65,854.65,960,1825.212313,1,0.083333,1,0.416667,6,24,3000,1281.171589,392.219254,0.083333,2
10.536718,0.636364,385.4,0,385.4,0,0.416667,0,0.333333,0,0,5,2500,416.407817,69.890263,0.2,1
1054.417866,1,0,0,0,239.097147,0,0,0,0.166667,3,0,1200,323.486669,362.308201,0,1
876.008428,1,500,0,500,182.955711,0.333333,0,0.333333,0.083333,1,4,1200,510.340741,317.670219,0,1
1179.746682,1,30,30,0,39.323999,0.166667,0.166667,0,0.166667,2,4,1200,264.032163,351.744608,0,1
290.079966,1,550.93,0,550.93,0,0.583333,0,0.583333,0,0,17,4000,579.825344,454.611106,0,2
1174.352352,1,0,0,0,166.250847,0,0,0,0.083333,1,0,2500,253.408681,284.240461,0,1
745.774052,1,0,0,0,1221.85443,0,0,0,0.25,6,0,5000,1169.235129,242.84674,0,3
2347.383015,1,0,0,0,1480.171443,0,0,0,0.333333,4,0,3000,571.934258,740.954917,0,3
2271.102591,1,272.93,0,272.93,1120.44963,0.583333,0,0.583333,0.083333,2,14,2500,764.791793,988.662899,0,3
34.775517,1,0,0,0,18.240626,0,0,0,0.083333,1,0,1500,1132.985402,146.997558,0.083333,1
1106.42635,1,0,0,0,639.271966,0,0,0,0.333333,5,0,2500,364.636263,263.85412,0,3
1456.624844,1,53.9,0,53.9,0,0.583333,0,0.583333,0,0,7,1500,330.888649,527.393837,0,1
1254.480637,1,0,0,0,263.591009,0,0,0,0.083333,1,0,1500,684.225274,440.890884,0,1
95.055337,1,133.45,16.8,116.65,437.390028,0.5,0.083333,0.333333,0.083333,1,6,2500,469.271786,160.662631,0.090909,1
1242.886266,1,17.6,17.6,0,0,0.083333,0.083333,0,0,0,1,4000,589.674674,472.763536,0,1
1397.560022,1,0,0,0,869.402466,0,0,0,0.166667,2,0,2000,543.796511,405.832948,0,3
978.771066,1,905.04,545.12,359.92,0,0.666667,0.166667,0.666667,0,0,20,4000,392.482391,315.469998,0,2
283.691223,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1000,165.821773,252.47599,0,1
28.612828,1,208,0,208,0,0.833333,0,0.833333,0,0,10,3000,253.537038,169.800871,0,2
59.797799,1,309.25,289.4,19.85,0,0.166667,0.166667,0.083333,0,0,8,2000,675.101601,425.907075,0.25,1
42.653615,1,93.24,0,93.24,0,0.5,0,0.5,0,0,6,5000,156.57819,95.992733,0,1
1569.712031,1,375.92,375.92,0,38.237206,0.333333,0.333333,0,0.083333,2,6,1700,530.069186,1003.039654,0,3
539.072205,1,240.51,128.64,111.87,0,1,0.25,0.916667,0,0,14,500,340.349133,570.446577,0,2
762.921161,1,1214.55,992.67,221.88,399.600567,0.333333,0.166667,0.25,0.25,4,14,1500,1579.200728,314.347243,0.083333,2
1609.514614,1,0,0,0,136.209339,0,0,0,0.083333,2,0,1700,277.622861,705.401828,0,3
442.111046,1,671.36,0,671.36,777.528996,0.583333,0,0.5,0.083333,1,13,3000,63.199553,210.928816,0,2
1075.032405,1,0,0,0,134.388107,0,0,0,0.25,6,0,1200,585.94084,262.139361,0,3
734.729977,0.727273,0,0,0,428.36939,0,0,0,0.083333,5,0,1200,1596.300157,179.245282,0.181818,1
4071.993764,1,0,0,0,1541.393819,0,0,0,0.25,3,0,5000,1528.928247,1157.358718,0,3
114.752318,1,387.12,0,387.12,0,1,0,0.916667,0,0,12,2500,981.332431,122.369566,0.181818,2
842.103869,1,496.56,0,496.56,0,1,0,1,0,0,12,1000,254.599294,467.881962,0,2
745.368581,1,153.89,0,153.89,0,0.916667,0,0.916667,0,0,11,1700,500.110264,191.010274,0,2
274.305611,1,419.88,0,419.88,0,1,0,1,0,0,24,2500,665.834636,185.135125,0,2
1865.271423,1,412,412,0,0,0.166667,0.166667,0,0,0,2,2000,597.104874,666.876023,0,1
63.292505,1,545.38,0,545.38,0,0.916667,0,0.833333,0,0,11,4000,520.936337,156.600058,0.166667,2
129.881716,0.909091,672,0,672,0,0.666667,0,0.666667,0,0,8,1500,775.413322,161.436088,0,2
228.107524,1,510.32,216.9,293.42,0,1,0.333333,1,0,0,23,5000,552.200643,182.025154,0,2
1223.783946,1,135.24,0,135.24,0,1,0,1,0,0,12,1200,328.934771,678.336519,0,2
384.803407,1,549,291,258,0,0.5,0.083333,0.416667,0,0,9,1000,569.597465,610.732047,0,2
1669.488962,1,0,0,0,254.011804,0,0,0,0.166667,4,0,1800,571.589438,494.062935,0,3
23.587067,1,837.48,0,837.48,0,1,0,1,0,0,12,3500,775.895535,3.300026,0.166667,2
61.253237,1,377.86,78,299.86,0,1,0.166667,1,0,0,24,2700,347.206621,177.060952,0.083333,2
677.077167,1,119.19,0,119.19,181.735735,0.416667,0,0.416667,0.083333,1,5,700,504.762147,641.307637,0,1
807.555134,0.818182,242.06,0,242.06,0,0.5,0,0.5,0,0,6,1000,1610.237285,504.351185,0,2
1099.649455,1,0,0,0,72.841356,0,0,0,0.166667,2,0,1200,322.777824,309.246328,0,1
1128.878514,1,129.86,129.86,0,372.192943,0.083333,0.083333,0,0.083333,1,1,4200,767.993781,293.201194,0,1
806.446131,1,0,0,0,916.64405,0,0,0,0.083333,1,0,3000,504.66084,258.248739,0,1
531.075085,0.818182,485.73,152.4,333.33,474.10077,0.25,0.083333,0.166667,0.083333,1,3,2500,1657.453579,146.965562,0.1,1
709.475496,1,0,0,0,1240.838098,0,0,0,0.25,4,0,1000,1242.9897,402.871353,0.083333,3
1768.456809,1,449.73,395.05,54.68,0,0.416667,0.333333,0.333333,0,0,10,3000,664.529374,438.283058,0,2
980.922091,1,0,0,0,644.770362,0,0,0,0.333333,5,0,1200,569.660031,251.861789,0,3
145.47022,1,95,38,57,0,0.25,0.083333,0.166667,0,0,4,1500,175.248349,162.398092,0,1
21.881528,1,89.04,89.04,0,0,0.083333,0.083333,0,0,0,1,2500,193.985335,96.885791,0,1
594.268871,0.909091,1036.76,966.8,69.96,0,0.583333,0.416667,0.25,0,0,17,2500,198.237134,260.480387,0,2
543.815182,1,0,0,0,45.475577,0,0,0,0.083333,1,0,3000,593.946163,261.125552,0,1
523.127544,1,786.94,582.74,204.2,1088.139436,0.25,0.083333,0.083333,0.25,4,3,1000,1603.447936,223.726642,0.083333,3
650.485202,1,555.2,339,216.2,589.349657,0.583333,0.083333,0.416667,0.083333,1,8,1000,351.575597,610.833365,0,2
281.112517,0.727273,0,0,0,295.616931,0,0,0,0.166667,3,0,1000,631.473289,219.966022,0,1
617.999607,1,387.7,250,137.7,684.8408,0.833333,0.166667,0.75,0.083333,1,13,1200,1723.350971,332.043275,0.166667,2
63.078242,1,114,0,114,0,0.25,0,0.25,0,0,3,3000,184.582486,136.782541,0,1
83.258534,1,41.4,11.9,29.5,0,0.25,0.083333,0.166667,0,0,3,2700,157.225241,163.317598,0,1
852.530387,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1200,387.594772,231.564246,0,1
1433.404387,1,0,0,0,1190.745349,0,0,0,0.25,4,0,2000,993.072444,388.124821,0,3
428.598828,1,208,208,0,164.032453,0.25,0.25,0,0.333333,6,4,1200,975.191714,193.993752,0,3
965.88461,1,1,1,0,561.024098,0.083333,0.083333,0,0.166667,2,1,1200,751.960548,261.891219,0,1
383.370294,1,326.74,326.74,0,0,0.25,0.25,0,0,0,3,600,525.776492,199.590057,0,1
1060.039731,1,340,49,291,0,0.5,0.083333,0.416667,0,0,7,2500,261.761454,243.685673,0,2
424.968492,1,272.28,0,272.28,0,1,0,1,0,0,24,1700,64.658608,745.781019,0,2
1109.876538,1,0,0,0,645.643747,0,0,0,0.25,7,0,1200,476.97564,305.129524,0,3
679.421923,1,298.49,298.49,0,152.65779,0.083333,0.083333,0,0.083333,1,4,1000,456.143495,216.036561,0,1
794.661653,1,329.96,329.96,0,0,0.083333,0.083333,0,0,0,1,2000,703.606,166.000398,0,1
1644.123638,1,0,0,0,830.132133,0,0,0,0.166667,3,0,2500,333.114672,352.392567,0,3
976.390024,1,785.4,785.4,0,347.15722,0.333333,0.333333,0,0.25,3,6,3500,820.342892,251.963424,0,2
700.723718,1,425.18,0,425.18,0,1,0,1,0,0,29,3000,148.581846,214.200975,0,2
1373.700066,1,267.75,0,267.75,38.898599,0.75,0,0.666667,0.166667,2,9,1500,446.146419,692.725571,0,2
1736.930299,1,616,0,616,0,0.916667,0,0.916667,0,0,11,1900,803.881382,644.158808,0,2
849.030358,1,345,0,345,101.511988,0.75,0,0.666667,0.083333,1,24,1200,1465.044906,268.949636,0.083333,2
525.17417,1,91.23,48.9,42.33,0,0.333333,0.083333,0.25,0,0,4,4000,154.939835,233.341617,0,1
510.953138,1,172.41,172.41,0,0,0.083333,0.083333,0,0,0,4,1200,959.003305,242.770679,0,1
145.722404,1,529.7,240.2,289.5,38.259988,1,0.333333,1,0.083333,1,26,800,363.368053,188.105787,0,2
1108.987965,1,0,0,0,75.070968,0,0,0,0.083333,1,0,1500,1690.172114,283.054152,0.083333,1
109.473217,1,1251.26,635.79,615.47,0,0.833333,0.25,0.666667,0,0,19,2700,958.931815,187.560093,0.25,2
2112.63873,1,0,0,0,584.940187,0,0,0,0.25,5,0,3500,540.088813,746.131674,0,3
874.905296,1,484.04,0,484.04,0,1,0,1,0,0,12,1000,873.429792,194.064343,0,2
844.022439,1,0,0,0,1125.228876,0,0,0,0.166667,3,0,2500,535.604592,237.229776,0,3
1592.102979,1,45.65,45.65,0,1465.069357,0.083333,0.083333,0,0.083333,1,1,5000,529.542832,424.939464,0,3
14.453345,0.636364,38.65,38.65,0,0,0.083333,0.083333,0,0,0,1,1000,52.685663,162.687252,0,1
1033.485033,1,137.57,0,137.57,0,0.166667,0,0.166667,0,0,3,1000,423.925626,708.363328,0,1
803.052704,1,19.75,19.75,0,0,0.083333,0.083333,0,0,0,1,2000,402.155365,322.394919,0,1
1551.908555,1,416.64,105,311.64,0,1,0.083333,1,0,0,14,2500,539.653696,366.329349,0,2
936.370785,1,158.45,158.45,0,0,0.25,0.25,0,0,0,3,1700,160.698863,443.538283,0,1
1420.156349,1,0,0,0,445.913736,0,0,0,0.333333,5,0,1500,661.562552,772.85986,0,3
39.469095,0.636364,418.97,0,418.97,0,1,0,1,0,0,30,3000,655.157042,109.865935,0,2
34.703482,1,247.02,0,247.02,0,1,0,1,0,0,18,2500,194.419235,162.909028,0.166667,2
2764.810135,1,390.52,369.8,20.72,75.74986,0.333333,0.25,0.083333,0.083333,2,6,3000,743.242536,1093.199562,0,3
378.320894,1,315.02,0,315.02,0,1,0,1,0,0,20,1500,206.090316,202.391607,0,2
434.393219,1,343.5,343.5,0,949.910781,0.166667,0.166667,0,0.166667,5,2,1700,504.635307,168.986753,0,3
77.285458,1,495,0,495,0,1,0,0.916667,0,0,12,1500,416.913773,206.712535,0.181818,2
2413.719637,1,0,0,0,905.709193,0,0,0,0.083333,5,0,2500,626.891685,770.717959,0,3
568.222966,1,140.03,140.03,0,0,0.083333,0.083333,0,0,0,4,1200,203.362743,203.599221,0,1
954.617658,1,0,0,0,808.545456,0,0,0,0.333333,4,0,2000,228.635319,398.358635,0,3
1007.440908,1,430.54,0,430.54,687.666124,1,0,1,0.166667,2,21,4000,1526.508633,286.221253,0,2
1819.444477,1,0,0,0,197.334971,0,0,0,0.333333,4,0,2500,572.900672,469.774269,0,3
433.075331,1,750,0,750,0,1,0,0.916667,0,0,12,1500,719.974026,195.907231,0,2
2724.169852,1,49,49,0,189.855977,0.083333,0.083333,0,0.083333,1,1,3000,558.687221,1164.897621,0,3
608.300379,1,0,0,0,27.107553,0,0,0,0.083333,1,0,1700,204.950565,214.137194,0,1
332.697638,1,1080,555,525,0,0.5,0.083333,0.333333,0,0,6,2000,603.181053,99.565218,0,2
685.063917,1,0,0,0,110.795488,0,0,0,0.25,4,0,700,308.035273,334.274864,0,1
467.439275,1,0,0,0,938.573177,0,0,0,0.333333,6,0,800,581.994796,214.399847,0,3
722.404832,0.909091,0,0,0,1356.687002,0,0,0,0.333333,5,0,1500,215.857868,273.52542,0,3
275.240429,0.909091,0,0,0,610.08928,0,0,0,0.25,5,0,700,1186.237636,189.618452,0.090909,1
666.247487,1,511.34,103,408.34,100.749379,0.833333,0.083333,0.833333,0.166667,4,12,700,1145.870591,768.267252,0,2
3377.632916,1,0,0,0,1241.559904,0,0,0,0.083333,2,0,5000,1028.191288,724.601528,0,3
504.127471,0.909091,0,0,0,18.042768,0,0,0,0.083333,1,0,1200,1383.846999,376.80756,0.1,1
